0,0,1484038415797,0,0
-0.0570,12,SS Wi-Fi Network,80:ea:96:eb:33:26,-79,8419926977,2437
-17.7386,12,aalto,24:01:c7:b9:1c:8f,-54,8402245407,5500
2.06365,13,Kontakt,C2:24:B6:F1:58:C5,-87,0,7936,0201061aff4c000215f7826da64fa24e988024bc5b71e0893e1b192bccc508094b6f6e74616b74020a040a160dd053746c78343161000000000000000000
2.07788,13,Kontakt,F4:2A:FF:C3:13:61,-87,0,7936,0201061aff4c000215f7826da64fa24e988024bc5b71e0893e68efa333c508094b6f6e74616b74020a040a160dd03638723334315f000000000000000000
2.08722,13,Kontakt,DA:8A:9C:57:49:E2,-82,0,7936,0201061aff4c000215f7826da64fa24e988024bc5b71e0893e2bc03a8cc508094b6f6e74616b74020a040a160dd06936534f34315d000000000000000000
2.18508,13,Kontakt,FC:53:69:7A:5C:4B,-94,0,7936,0201061aff4c000215f7826da64fa24e988024bc5b71e0893e3cd43ef7c508094b6f6e74616b74020a040a160dd0755a7437343161000000000000000000
2.21580,13,Kontakt,CA:F0:7A:87:90:12,-77,0,7936,0201061aff4c000215f7826da64fa24e988024bc5b71e0893e3e6f49d5c508094b6f6e74616b74020a040a160dd079355458343161000000000000000000
2.27587,13,Kontakt,C3:6D:AB:9F:8B:04,-62,0,7936,0201061aff4c000215f7826da64fa24e988024bc5b71e0893ef9f444bfc508094b6f6e74616b74020a040a160dd07554796834315e000000000000000000
2.36664,13,Kontakt,F2:7C:B0:2D:B2:1B,-77,0,7936,0201061aff4c000215f7826da64fa24e988024bc5b71e0893efbd8d988c508094b6f6e74616b74020a040a160dd06532507a34315b000000000000000000
2.39835,13,Kontakt,D7:2B:87:29:F1:23,-88,0,7936,0201061aff4c000215f7826da64fa24e988024bc5b71e0893e912be7a2c508094b6f6e74616b74020a040a160dd030474264343162000000000000000000
2.41744,13,Kontakt,C2:24:B6:F1:58:C5,-88,0,7936,0201061aff4c000215f7826da64fa24e988024bc5b71e0893e1b192bccc508094b6f6e74616b74020a040a160dd053746c78343161000000000000000000
2.43414,13,Kontakt,DA:8A:9C:57:49:E2,-84,0,7936,0201061aff4c000215f7826da64fa24e988024bc5b71e0893e2bc03a8cc508094b6f6e74616b74020a040a160dd06936534f34315d000000000000000000
2.44978,13,Kontakt,D2:48:C0:58:92:5F,-66,0,7936,0201061aff4c000215f7826da64fa24e988024bc5b71e0893e279a054fc508094b6f6e74616b74020a040a160dd05179396834315d000000000000000000
2.53270,13,Charge HR,C3:2E:8E:8D:02:47,-87,0,7936,0201061106ba5689a6fabfa2bd01467d6e00fbabad09160a181204c63400000a09436861726765204852020afa0000000000000000000000000000000000
2.56741,13,Kontakt,CA:F0:7A:87:90:12,-79,0,7936,0201061aff4c000215f7826da64fa24e988024bc5b71e0893e3e6f49d5c508094b6f6e74616b74020a040a160dd079355458343161000000000000000000
2.63187,13,Kontakt,C3:6D:AB:9F:8B:04,-61,0,7936,0201061aff4c000215f7826da64fa24e988024bc5b71e0893ef9f444bfc508094b6f6e74616b74020a040a160dd07554796834315e000000000000000000
2.71964,13,Kontakt,F2:7C:B0:2D:B2:1B,-78,0,7936,0201061aff4c000215f7826da64fa24e988024bc5b71e0893efbd8d988c508094b6f6e74616b74020a040a160dd06532507a34315b000000000000000000
2.73875,13,Kontakt,CE:FA:1D:8D:48:28,-87,0,7936,0201061aff4c000215f7826da64fa24e988024bc5b71e0893e2a3230a2c508094b6f6e74616b74020a040a160dd042303873343160000000000000000000
2.75088,13,Kontakt,D7:2B:87:29:F1:23,-88,0,7936,0201061aff4c000215f7826da64fa24e988024bc5b71e0893e912be7a2c508094b6f6e74616b74020a040a160dd030474264343162000000000000000000
2.76408,13,Kontakt,C2:24:B6:F1:58:C5,-85,0,7936,0201061aff4c000215f7826da64fa24e988024bc5b71e0893e1b192bccc508094b6f6e74616b74020a040a160dd053746c78343161000000000000000000
2.78028,13,Kontakt,F4:2A:FF:C3:13:61,-88,0,7936,0201061aff4c000215f7826da64fa24e988024bc5b71e0893e68efa333c508094b6f6e74616b74020a040a160dd03638723334315f000000000000000000
2.78714,13,Kontakt,DA:8A:9C:57:49:E2,-84,0,7936,0201061aff4c000215f7826da64fa24e988024bc5b71e0893e2bc03a8cc508094b6f6e74616b74020a040a160dd06936534f34315d000000000000000000
2.80208,13,Kontakt,D2:48:C0:58:92:5F,-66,0,7936,0201061aff4c000215f7826da64fa24e988024bc5b71e0893e279a054fc508094b6f6e74616b74020a040a160dd05179396834315d000000000000000000
2.88740,13,Kontakt,FC:53:69:7A:5C:4B,-94,0,7936,0201061aff4c000215f7826da64fa24e988024bc5b71e0893e3cd43ef7c508094b6f6e74616b74020a040a160dd0755a7437343161000000000000000000
2.98365,13,Kontakt,C3:6D:AB:9F:8B:04,-55,0,7936,0201061aff4c000215f7826da64fa24e988024bc5b71e0893ef9f444bfc508094b6f6e74616b74020a040a160dd07554796834315e000000000000000000
3.09483,13,Kontakt,CE:FA:1D:8D:48:28,-98,0,7936,0201061aff4c000215f7826da64fa24e988024bc5b71e0893e2a3230a2c508094b6f6e74616b74020a040a160dd042303873343160000000000000000000
3.10861,13,Kontakt,D7:2B:87:29:F1:23,-86,0,7936,0201061aff4c000215f7826da64fa24e988024bc5b71e0893e912be7a2c508094b6f6e74616b74020a040a160dd030474264343162000000000000000000
3.12423,13,Kontakt,C2:24:B6:F1:58:C5,-86,0,7936,0201061aff4c000215f7826da64fa24e988024bc5b71e0893e1b192bccc508094b6f6e74616b74020a040a160dd053746c78343161000000000000000000
3.13553,13,Kontakt,F4:2A:FF:C3:13:61,-93,0,7936,0201061aff4c000215f7826da64fa24e988024bc5b71e0893e68efa333c508094b6f6e74616b74020a040a160dd03638723334315f000000000000000000
3.14175,13,Kontakt,DA:8A:9C:57:49:E2,-79,0,7936,0201061aff4c000215f7826da64fa24e988024bc5b71e0893e2bc03a8cc508094b6f6e74616b74020a040a160dd06936534f34315d000000000000000000
3.15962,13,Kontakt,D2:48:C0:58:92:5F,-54,0,7936,0201061aff4c000215f7826da64fa24e988024bc5b71e0893e279a054fc508094b6f6e74616b74020a040a160dd05179396834315d000000000000000000
3.22049,13,Kontakt,E5:CC:23:DC:7E:1B,-90,0,7936,0201061aff4c000215f7826da64fa24e988024bc5b71e0893ee727b627c508094b6f6e74616b74020a040a160dd06b67415234315c000000000000000000
3.23635,13,Kontakt,FC:53:69:7A:5C:4B,-95,0,7936,0201061aff4c000215f7826da64fa24e988024bc5b71e0893e3cd43ef7c508094b6f6e74616b74020a040a160dd0755a7437343161000000000000000000
3.27232,13,Kontakt,CA:F0:7A:87:90:12,-68,0,7936,0201061aff4c000215f7826da64fa24e988024bc5b71e0893e3e6f49d5c508094b6f6e74616b74020a040a160dd079355458343161000000000000000000
3.43836,13,Kontakt,F2:7C:B0:2D:B2:1B,-70,0,7936,0201061aff4c000215f7826da64fa24e988024bc5b71e0893efbd8d988c508094b6f6e74616b74020a040a160dd06532507a34315b000000000000000000
3.46034,13,Kontakt,CE:FA:1D:8D:48:28,-95,0,7936,0201061aff4c000215f7826da64fa24e988024bc5b71e0893e2a3230a2c508094b6f6e74616b74020a040a160dd042303873343160000000000000000000
3.48109,13,Kontakt,D7:2B:87:29:F1:23,-86,0,7936,0201061aff4c000215f7826da64fa24e988024bc5b71e0893e912be7a2c508094b6f6e74616b74020a040a160dd030474264343162000000000000000000
3.49046,13,Kontakt,C2:24:B6:F1:58:C5,-86,0,7936,0201061aff4c000215f7826da64fa24e988024bc5b71e0893e1b192bccc508094b6f6e74616b74020a040a160dd053746c78343161000000000000000000
3.50231,13,Kontakt,F4:2A:FF:C3:13:61,-93,0,7936,0201061aff4c000215f7826da64fa24e988024bc5b71e0893e68efa333c508094b6f6e74616b74020a040a160dd03638723334315f000000000000000000
3.51105,13,Kontakt,DA:8A:9C:57:49:E2,-79,0,7936,0201061aff4c000215f7826da64fa24e988024bc5b71e0893e2bc03a8cc508094b6f6e74616b74020a040a160dd06936534f34315d000000000000000000
3.52184,13,Kontakt,D2:48:C0:58:92:5F,-54,0,7936,0201061aff4c000215f7826da64fa24e988024bc5b71e0893e279a054fc508094b6f6e74616b74020a040a160dd05179396834315d000000000000000000
3.57263,13,Kontakt,E5:CC:23:DC:7E:1B,-92,0,7936,0201061aff4c000215f7826da64fa24e988024bc5b71e0893ee727b627c508094b6f6e74616b74020a040a160dd06b67415234315c000000000000000000
3.62053,13,Kontakt,CA:F0:7A:87:90:12,-68,0,7936,0201061aff4c000215f7826da64fa24e988024bc5b71e0893e3e6f49d5c508094b6f6e74616b74020a040a160dd079355458343161000000000000000000
3.63180,13,Kontakt,F6:F4:43:BF:2A:78,-88,0,7936,0201061aff4c000215f7826da64fa24e988024bc5b71e0893e2a4ba8acc508094b6f6e74616b74020a040a160dd0345a354434315d000000000000000000
3.70467,13,Kontakt,C3:6D:AB:9F:8B:04,-55,0,7936,0201061aff4c000215f7826da64fa24e988024bc5b71e0893ef9f444bfc508094b6f6e74616b74020a040a160dd07554796834315e000000000000000000
3.78879,13,Kontakt,F2:7C:B0:2D:B2:1B,-69,0,7936,0201061aff4c000215f7826da64fa24e988024bc5b71e0893efbd8d988c508094b6f6e74616b74020a040a160dd06532507a34315b000000000000000000
3.81133,13,Kontakt,CE:FA:1D:8D:48:28,-93,0,7936,0201061aff4c000215f7826da64fa24e988024bc5b71e0893e2a3230a2c508094b6f6e74616b74020a040a160dd042303873343160000000000000000000
3.82314,13,Kontakt,D7:2B:87:29:F1:23,-86,0,7936,0201061aff4c000215f7826da64fa24e988024bc5b71e0893e912be7a2c508094b6f6e74616b74020a040a160dd030474264343162000000000000000000
3.85268,13,Kontakt,DA:8A:9C:57:49:E2,-80,0,7936,0201061aff4c000215f7826da64fa24e988024bc5b71e0893e2bc03a8cc508094b6f6e74616b74020a040a160dd06936534f34315d000000000000000000
3.87319,13,Kontakt,D2:48:C0:58:92:5F,-54,0,7936,0201061aff4c000215f7826da64fa24e988024bc5b71e0893e279a054fc508094b6f6e74616b74020a040a160dd05179396834315d000000000000000000
3.92745,13,Kontakt,E5:CC:23:DC:7E:1B,-94,0,7936,0201061aff4c000215f7826da64fa24e988024bc5b71e0893ee727b627c508094b6f6e74616b74020a040a160dd06b67415234315c000000000000000000
3.94293,13,Kontakt,FC:53:69:7A:5C:4B,-93,0,7936,0201061aff4c000215f7826da64fa24e988024bc5b71e0893e3cd43ef7c508094b6f6e74616b74020a040a160dd0755a7437343161000000000000000000
3.98843,13,Kontakt,CA:F0:7A:87:90:12,-68,0,7936,0201061aff4c000215f7826da64fa24e988024bc5b71e0893e3e6f49d5c508094b6f6e74616b74020a040a160dd079355458343161000000000000000000
3.99810,13,Kontakt,F6:F4:43:BF:2A:78,-90,0,7936,0201061aff4c000215f7826da64fa24e988024bc5b71e0893e2a4ba8acc508094b6f6e74616b74020a040a160dd0345a354434315d000000000000000000
4.05678,13,Kontakt,C3:6D:AB:9F:8B:04,-55,0,7936,0201061aff4c000215f7826da64fa24e988024bc5b71e0893ef9f444bfc508094b6f6e74616b74020a040a160dd07554796834315e000000000000000000
4.12963,13,Kontakt,CD:03:21:C3:66:4F,-97,0,7936,0201061aff4c000215f7826da64fa24e988024bc5b71e0893e7fc0a150c508094b6f6e74616b74020a040a160dd03045583134315f000000000000000000
4.14058,13,Kontakt,F2:7C:B0:2D:B2:1B,-72,0,7936,0201061aff4c000215f7826da64fa24e988024bc5b71e0893efbd8d988c508094b6f6e74616b74020a040a160dd06532507a34315b000000000000000000
4.17017,13,Kontakt,CE:FA:1D:8D:48:28,-91,0,7936,0201061aff4c000215f7826da64fa24e988024bc5b71e0893e2a3230a2c508094b6f6e74616b74020a040a160dd042303873343160000000000000000000
4.17676,13,Kontakt,D7:2B:87:29:F1:23,-87,0,7936,0201061aff4c000215f7826da64fa24e988024bc5b71e0893e912be7a2c508094b6f6e74616b74020a040a160dd030474264343162000000000000000000
4.20406,13,Kontakt,DA:8A:9C:57:49:E2,-80,0,7936,0201061aff4c000215f7826da64fa24e988024bc5b71e0893e2bc03a8cc508094b6f6e74616b74020a040a160dd06936534f34315d000000000000000000
4.23697,13,Kontakt,D2:48:C0:58:92:5F,-54,0,7936,0201061aff4c000215f7826da64fa24e988024bc5b71e0893e279a054fc508094b6f6e74616b74020a040a160dd05179396834315d000000000000000000
4.28617,13,Kontakt,E5:CC:23:DC:7E:1B,-95,0,7936,0201061aff4c000215f7826da64fa24e988024bc5b71e0893ee727b627c508094b6f6e74616b74020a040a160dd06b67415234315c000000000000000000
4.30865,13,Kontakt,FC:53:69:7A:5C:4B,-94,0,7936,0201061aff4c000215f7826da64fa24e988024bc5b71e0893e3cd43ef7c508094b6f6e74616b74020a040a160dd0755a7437343161000000000000000000
4.33867,13,Kontakt,CA:F0:7A:87:90:12,-69,0,7936,0201061aff4c000215f7826da64fa24e988024bc5b71e0893e3e6f49d5c508094b6f6e74616b74020a040a160dd079355458343161000000000000000000
4.34741,13,Kontakt,F6:F4:43:BF:2A:78,-89,0,7936,0201061aff4c000215f7826da64fa24e988024bc5b71e0893e2a4ba8acc508094b6f6e74616b74020a040a160dd0345a354434315d000000000000000000
4.40641,13,Kontakt,C3:6D:AB:9F:8B:04,-56,0,7936,0201061aff4c000215f7826da64fa24e988024bc5b71e0893ef9f444bfc508094b6f6e74616b74020a040a160dd07554796834315e000000000000000000
4.47432,13,Kontakt,CD:03:21:C3:66:4F,-95,0,7936,0201061aff4c000215f7826da64fa24e988024bc5b71e0893e7fc0a150c508094b6f6e74616b74020a040a160dd03045583134315f000000000000000000
4.50354,13,Kontakt,F2:7C:B0:2D:B2:1B,-74,0,7936,0201061aff4c000215f7826da64fa24e988024bc5b71e0893efbd8d988c508094b6f6e74616b74020a040a160dd06532507a34315b000000000000000000
4.51045,13,Kontakt,CE:FA:1D:8D:48:28,-90,0,7936,0201061aff4c000215f7826da64fa24e988024bc5b71e0893e2a3230a2c508094b6f6e74616b74020a040a160dd042303873343160000000000000000000
4.52106,13,Kontakt,D7:2B:87:29:F1:23,-90,0,7936,0201061aff4c000215f7826da64fa24e988024bc5b71e0893e912be7a2c508094b6f6e74616b74020a040a160dd030474264343162000000000000000000
